chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1077294 	chr1 	1077294 	R 	49 	0 	100
chr1.1077206 	chr1 	1077206 	R 	39 	69.23 	30.77
chr1.1077202 	chr1 	1077202 	R 	39 	46.15 	53.85
chr1.1077327 	chr1 	1077327 	R 	49 	93.88 	6.12
chr1.1077195 	chr1 	1077195 	R 	39 	23.08 	76.92
chr1.1077205 	chr1 	1077205 	F 	30 	90 	10
chr1.1077166 	chr1 	1077166 	F 	11 	0 	100
chr1.1077249 	chr1 	1077249 	F 	30 	0 	100
chr1.1077122 	chr1 	1077122 	R 	28 	17.86 	82.14
chr1.1077763 	chr1 	1077763 	R 	10 	30 	70
chr1.1078345 	chr1 	1078345 	F 	19 	100 	0
chr1.1078296 	chr1 	1078296 	R 	12 	100 	0
chr1.1078429 	chr1 	1078429 	R 	50 	98 	2
chr1.1078392 	chr1 	1078392 	F 	18 	94.44 	5.56
chr1.1078393 	chr1 	1078393 	R 	49 	89.8 	10.2
chr1.1078331 	chr1 	1078331 	R 	12 	91.67 	8.33
chr1.1078346 	chr1 	1078346 	R 	12 	100 	0
chr1.1078373 	chr1 	1078373 	F 	19 	89.47 	10.53
chr1.1078412 	chr1 	1078412 	R 	49 	51.02 	48.98
chr1.1080134 	chr1 	1080134 	F 	33 	0 	100
chr1.1080084 	chr1 	1080084 	F 	36 	22.22 	77.78
chr1.1080599 	chr1 	1080599 	F 	42 	100 	0
chr1.1080698 	chr1 	1080698 	R 	48 	100 	0
chr1.1080296 	chr1 	1080296 	R 	26 	46.15 	53.85
chr1.1080286 	chr1 	1080286 	R 	26 	46.15 	53.85
chr1.1080110 	chr1 	1080110 	R 	28 	3.57 	96.43
chr1.1080109 	chr1 	1080109 	F 	36 	0 	100
chr1.1080681 	chr1 	1080681 	R 	48 	95.83 	4.17
chr1.1080157 	chr1 	1080157 	R 	30 	53.33 	46.67
chr1.1080148 	chr1 	1080148 	R 	28 	7.14 	92.86
chr1.1080611 	chr1 	1080611 	F 	42 	54.76 	45.24
chr1.1080102 	chr1 	1080102 	F 	36 	2.78 	97.22
chr1.1080564 	chr1 	1080564 	R 	59 	100 	0
chr1.1080640 	chr1 	1080640 	F 	40 	97.5 	2.5
chr1.1080262 	chr1 	1080262 	F 	17 	88.24 	11.76
chr1.1080538 	chr1 	1080538 	R 	59 	96.61 	3.39
chr1.1080644 	chr1 	1080644 	F 	40 	97.5 	2.5
chr1.1080094 	chr1 	1080094 	F 	36 	5.56 	94.44
chr1.1080137 	chr1 	1080137 	R 	26 	3.85 	96.15
chr1.1080662 	chr1 	1080662 	R 	48 	95.83 	4.17
chr1.1080631 	chr1 	1080631 	F 	41 	100 	0
chr1.1080222 	chr1 	1080222 	F 	17 	100 	0
chr1.1080135 	chr1 	1080135 	R 	28 	3.57 	96.43
chr1.1080702 	chr1 	1080702 	R 	47 	100 	0
chr1.1080263 	chr1 	1080263 	R 	26 	96.15 	3.85
chr1.1081832 	chr1 	1081832 	F 	32 	28.12 	71.88
chr1.1081097 	chr1 	1081097 	F 	41 	70.73 	29.27
chr1.1081540 	chr1 	1081540 	R 	11 	72.73 	27.27
chr1.1081069 	chr1 	1081069 	F 	42 	100 	0
chr1.1081219 	chr1 	1081219 	F 	31 	100 	0
chr1.1081263 	chr1 	1081263 	F 	31 	38.71 	61.29
chr1.1081718 	chr1 	1081718 	F 	33 	45.45 	54.55
chr1.1081722 	chr1 	1081722 	F 	33 	15.15 	84.85
chr1.1081571 	chr1 	1081571 	F 	20 	20 	80
chr1.1081087 	chr1 	1081087 	F 	43 	97.67 	2.33
chr1.1081543 	chr1 	1081543 	F 	20 	65 	35
chr1.1081343 	chr1 	1081343 	R 	14 	42.86 	57.14
chr1.1081561 	chr1 	1081561 	F 	20 	100 	0
chr1.1081512 	chr1 	1081512 	R 	11 	27.27 	72.73
chr1.1081500 	chr1 	1081500 	R 	11 	0 	100
chr1.1082814 	chr1 	1082814 	F 	25 	60 	40
chr1.1082863 	chr1 	1082863 	F 	25 	96 	4
chr1.1083055 	chr1 	1083055 	F 	17 	94.12 	5.88
chr1.1083091 	chr1 	1083091 	F 	17 	94.12 	5.88
chr1.1083095 	chr1 	1083095 	F 	17 	88.24 	11.76
chr1.1083756 	chr1 	1083756 	F 	41 	100 	0
chr1.1083919 	chr1 	1083919 	F 	29 	93.1 	6.9
chr1.1083757 	chr1 	1083757 	R 	47 	97.87 	2.13
chr1.1083913 	chr1 	1083913 	F 	29 	100 	0
chr1.1083708 	chr1 	1083708 	R 	47 	89.36 	10.64
chr1.1084690 	chr1 	1084690 	F 	76 	82.89 	17.11
chr1.1084658 	chr1 	1084658 	F 	75 	96 	4
chr1.1085473 	chr1 	1085473 	F 	19 	36.84 	63.16
chr1.1085723 	chr1 	1085723 	R 	55 	9.09 	90.91
chr1.1085764 	chr1 	1085764 	R 	55 	38.18 	61.82
chr1.1086143 	chr1 	1086143 	F 	28 	100 	0
chr1.1086388 	chr1 	1086388 	F 	15 	100 	0
chr1.1086456 	chr1 	1086456 	R 	37 	86.49 	13.51
chr1.1086161 	chr1 	1086161 	F 	28 	35.71 	64.29
chr1.1086345 	chr1 	1086345 	F 	15 	100 	0
chr1.1086261 	chr1 	1086261 	R 	37 	100 	0
chr1.1086483 	chr1 	1086483 	R 	37 	100 	0
chr1.1086188 	chr1 	1086188 	F 	28 	92.86 	7.14
chr1.1086937 	chr1 	1086937 	R 	65 	100 	0
chr1.1086851 	chr1 	1086851 	F 	24 	91.67 	8.33
chr1.1086855 	chr1 	1086855 	F 	26 	92.31 	7.69
chr1.1086836 	chr1 	1086836 	F 	24 	95.83 	4.17
chr1.1086811 	chr1 	1086811 	F 	25 	100 	0
chr1.1086862 	chr1 	1086862 	F 	26 	88.46 	11.54
chr1.1086847 	chr1 	1086847 	F 	24 	100 	0
chr1.1086928 	chr1 	1086928 	R 	65 	93.85 	6.15
chr1.1088898 	chr1 	1088898 	R 	58 	96.55 	3.45
chr1.1088914 	chr1 	1088914 	R 	58 	100 	0
chr1.1091878 	chr1 	1091878 	F 	47 	95.74 	4.26
chr1.1091827 	chr1 	1091827 	F 	47 	100 	0
chr1.1091981 	chr1 	1091981 	F 	38 	81.58 	18.42
chr1.1092461 	chr1 	1092461 	R 	10 	90 	10
chr1.1091819 	chr1 	1091819 	R 	18 	100 	0
chr1.1091828 	chr1 	1091828 	R 	18 	100 	0
chr1.1091855 	chr1 	1091855 	F 	47 	97.87 	2.13
chr1.1092141 	chr1 	1092141 	F 	43 	95.35 	4.65
chr1.1091755 	chr1 	1091755 	F 	21 	95.24 	4.76
chr1.1091632 	chr1 	1091632 	R 	33 	84.85 	15.15
chr1.1091670 	chr1 	1091670 	R 	33 	96.97 	3.03
chr1.1092006 	chr1 	1092006 	F 	38 	42.11 	57.89
chr1.1092282 	chr1 	1092282 	F 	80 	96.25 	3.75
chr1.1092299 	chr1 	1092299 	F 	80 	92.5 	7.5
chr1.1093973 	chr1 	1093973 	F 	23 	13.04 	86.96
chr1.1093475 	chr1 	1093475 	F 	50 	0 	100
chr1.1093935 	chr1 	1093935 	R 	17 	82.35 	17.65
chr1.1093623 	chr1 	1093623 	F 	71 	0 	100
chr1.1094145 	chr1 	1094145 	R 	29 	13.79 	86.21
chr1.1093386 	chr1 	1093386 	R 	75 	0 	100
chr1.1093603 	chr1 	1093603 	F 	71 	0 	100
chr1.1093395 	chr1 	1093395 	R 	76 	1.32 	98.68
chr1.1093586 	chr1 	1093586 	R 	61 	26.23 	73.77
chr1.1093768 	chr1 	1093768 	R 	27 	37.04 	62.96
chr1.1093911 	chr1 	1093911 	F 	10 	40 	60
chr1.1094149 	chr1 	1094149 	R 	29 	100 	0
chr1.1093400 	chr1 	1093400 	R 	76 	26.32 	73.68
chr1.1094080 	chr1 	1094080 	F 	22 	36.36 	63.64
chr1.1093723 	chr1 	1093723 	R 	25 	0 	100
chr1.1093940 	chr1 	1093940 	F 	23 	69.57 	30.43
chr1.1093588 	chr1 	1093588 	F 	71 	0 	100
chr1.1093472 	chr1 	1093472 	F 	50 	0 	100
chr1.1093876 	chr1 	1093876 	F 	17 	58.82 	41.18
chr1.1093360 	chr1 	1093360 	R 	74 	0 	100
chr1.1093335 	chr1 	1093335 	F 	68 	0 	100
chr1.1093594 	chr1 	1093594 	F 	69 	0 	100
chr1.1093962 	chr1 	1093962 	F 	23 	13.04 	86.96
chr1.1094182 	chr1 	1094182 	R 	29 	100 	0
chr1.1093382 	chr1 	1093382 	R 	75 	1.33 	98.67
chr1.1093585 	chr1 	1093585 	F 	70 	32.86 	67.14
chr1.1093359 	chr1 	1093359 	F 	64 	0 	100
chr1.1093912 	chr1 	1093912 	R 	17 	70.59 	29.41
chr1.1093519 	chr1 	1093519 	F 	50 	0 	100
chr1.1093941 	chr1 	1093941 	R 	17 	70.59 	29.41
chr1.1094094 	chr1 	1094094 	F 	22 	68.18 	31.82
chr1.1093308 	chr1 	1093308 	F 	72 	37.5 	62.5
chr1.1093468 	chr1 	1093468 	F 	50 	28 	72
chr1.1093563 	chr1 	1093563 	R 	60 	1.67 	98.33
chr1.1096648 	chr1 	1096648 	R 	78 	94.87 	5.13
chr1.1096638 	chr1 	1096638 	R 	78 	74.36 	25.64
chr1.1096633 	chr1 	1096633 	R 	77 	46.75 	53.25
chr1.1096367 	chr1 	1096367 	R 	24 	37.5 	62.5
chr1.1097214 	chr1 	1097214 	F 	20 	85 	15
chr1.1097517 	chr1 	1097517 	R 	17 	100 	0
chr1.1097262 	chr1 	1097262 	R 	20 	95 	5
chr1.1097233 	chr1 	1097233 	F 	20 	80 	20
chr1.1097377 	chr1 	1097377 	R 	11 	100 	0
chr1.1097384 	chr1 	1097384 	R 	11 	100 	0
chr1.1097271 	chr1 	1097271 	R 	20 	100 	0
chr1.1097347 	chr1 	1097347 	R 	11 	18.18 	81.82
chr1.1097096 	chr1 	1097096 	R 	14 	100 	0
chr1.1097200 	chr1 	1097200 	F 	20 	95 	5
chr1.1097111 	chr1 	1097111 	R 	11 	100 	0
chr1.1098788 	chr1 	1098788 	R 	21 	100 	0
chr1.1098858 	chr1 	1098858 	R 	49 	93.88 	6.12
chr1.1099129 	chr1 	1099129 	F 	31 	100 	0
chr1.1099431 	chr1 	1099431 	F 	25 	100 	0
chr1.1098758 	chr1 	1098758 	R 	21 	95.24 	4.76
chr1.1099383 	chr1 	1099383 	R 	18 	100 	0
chr1.1098869 	chr1 	1098869 	R 	49 	95.92 	4.08
chr1.1099123 	chr1 	1099123 	F 	31 	100 	0
chr1.1098913 	chr1 	1098913 	F 	25 	96 	4
chr1.1099331 	chr1 	1099331 	F 	14 	57.14 	42.86
chr1.1099376 	chr1 	1099376 	R 	18 	100 	0
chr1.1098131 	chr1 	1098131 	F 	15 	100 	0
chr1.1098434 	chr1 	1098434 	R 	16 	93.75 	6.25
chr1.1098175 	chr1 	1098175 	F 	10 	100 	0
chr1.1098483 	chr1 	1098483 	R 	15 	100 	0
chr1.1098646 	chr1 	1098646 	F 	27 	92.59 	7.41
chr1.1099433 	chr1 	1099433 	F 	24 	100 	0
chr1.1099463 	chr1 	1099463 	R 	27 	100 	0
chr1.1099388 	chr1 	1099388 	F 	25 	96 	4
chr1.1099450 	chr1 	1099450 	R 	27 	92.59 	7.41
chr1.1099509 	chr1 	1099509 	F 	34 	82.35 	17.65
chr1.1098907 	chr1 	1098907 	F 	25 	100 	0
chr1.1099462 	chr1 	1099462 	F 	34 	97.06 	2.94
chr1.1098773 	chr1 	1098773 	R 	21 	47.62 	52.38
chr1.1098607 	chr1 	1098607 	F 	28 	100 	0
chr1.1098162 	chr1 	1098162 	F 	10 	60 	40
chr1.1098908 	chr1 	1098908 	R 	49 	97.96 	2.04
chr1.1098613 	chr1 	1098613 	F 	28 	92.86 	7.14
chr1.1098609 	chr1 	1098609 	F 	28 	92.86 	7.14
chr1.1099434 	chr1 	1099434 	R 	27 	88.89 	11.11
chr1.1099139 	chr1 	1099139 	F 	31 	93.55 	6.45
chr1.1099141 	chr1 	1099141 	F 	31 	96.77 	3.23
chr1.1098894 	chr1 	1098894 	R 	49 	77.55 	22.45
chr1.1098595 	chr1 	1098595 	F 	28 	100 	0
chr1.1099409 	chr1 	1099409 	F 	25 	100 	0
chr1.1098737 	chr1 	1098737 	R 	21 	52.38 	47.62
chr1.1099389 	chr1 	1099389 	R 	18 	100 	0
chr1.1098901 	chr1 	1098901 	R 	49 	95.92 	4.08
chr1.1099166 	chr1 	1099166 	F 	31 	96.77 	3.23
chr1.1099306 	chr1 	1099306 	F 	14 	92.86 	7.14
chr1.1099339 	chr1 	1099339 	R 	18 	100 	0
chr1.1099366 	chr1 	1099366 	R 	18 	100 	0
chr1.1099338 	chr1 	1099338 	F 	14 	78.57 	21.43
chr1.1099401 	chr1 	1099401 	F 	25 	100 	0
chr1.1099432 	chr1 	1099432 	R 	27 	92.59 	7.41
chr1.1098476 	chr1 	1098476 	R 	15 	100 	0
chr1.1098631 	chr1 	1098631 	F 	28 	96.43 	3.57
chr1.1099308 	chr1 	1099308 	F 	14 	100 	0
chr1.1099292 	chr1 	1099292 	F 	13 	92.31 	7.69
chr1.1101342 	chr1 	1101342 	F 	29 	72.41 	27.59
chr1.1100275 	chr1 	1100275 	F 	10 	80 	20
chr1.1099941 	chr1 	1099941 	F 	16 	100 	0
chr1.1101317 	chr1 	1101317 	F 	29 	17.24 	82.76
chr1.1100856 	chr1 	1100856 	F 	76 	85.53 	14.47
chr1.1099987 	chr1 	1099987 	R 	31 	93.55 	6.45
chr1.1100025 	chr1 	1100025 	R 	32 	96.88 	3.12
chr1.1100968 	chr1 	1100968 	R 	46 	93.48 	6.52
chr1.1100006 	chr1 	1100006 	R 	32 	62.5 	37.5
chr1.1100120 	chr1 	1100120 	F 	23 	95.65 	4.35
chr1.1100108 	chr1 	1100108 	F 	22 	100 	0
chr1.1100122 	chr1 	1100122 	F 	23 	91.3 	8.7
chr1.1100215 	chr1 	1100215 	R 	20 	100 	0
chr1.1100866 	chr1 	1100866 	F 	77 	93.51 	6.49
chr1.1100184 	chr1 	1100184 	R 	16 	93.75 	6.25
chr1.1100181 	chr1 	1100181 	R 	16 	100 	0
chr1.1100443 	chr1 	1100443 	R 	44 	52.27 	47.73
chr1.1100113 	chr1 	1100113 	F 	23 	95.65 	4.35
chr1.1099958 	chr1 	1099958 	F 	19 	100 	0
chr1.1100838 	chr1 	1100838 	R 	10 	100 	0
chr1.1100857 	chr1 	1100857 	R 	10 	40 	60
chr1.1101302 	chr1 	1101302 	F 	29 	100 	0
chr1.1101054 	chr1 	1101054 	F 	32 	100 	0
chr1.1099965 	chr1 	1099965 	F 	19 	100 	0
chr1.1101076 	chr1 	1101076 	F 	30 	53.33 	46.67
chr1.1100126 	chr1 	1100126 	F 	23 	95.65 	4.35
chr1.1100156 	chr1 	1100156 	F 	23 	95.65 	4.35
chr1.1101348 	chr1 	1101348 	F 	27 	37.04 	62.96
chr1.1100023 	chr1 	1100023 	R 	32 	84.38 	15.62
chr1.1100416 	chr1 	1100416 	R 	44 	4.55 	95.45
chr1.1100033 	chr1 	1100033 	R 	32 	100 	0
chr1.1100414 	chr1 	1100414 	R 	44 	2.27 	97.73
chr1.1100809 	chr1 	1100809 	R 	10 	70 	30
chr1.1099982 	chr1 	1099982 	F 	19 	94.74 	5.26
chr1.1099933 	chr1 	1099933 	F 	16 	100 	0
chr1.1100218 	chr1 	1100218 	R 	20 	75 	25
chr1.1099946 	chr1 	1099946 	F 	16 	100 	0
chr1.1099990 	chr1 	1099990 	R 	32 	100 	0
chr1.1102131 	chr1 	1102131 	R 	13 	46.15 	53.85
chr1.1102032 	chr1 	1102032 	F 	56 	66.07 	33.93
chr1.1102140 	chr1 	1102140 	R 	13 	100 	0
chr1.1102139 	chr1 	1102139 	F 	25 	100 	0
chr1.1102447 	chr1 	1102447 	R 	37 	94.59 	5.41
chr1.1102389 	chr1 	1102389 	F 	24 	100 	0
chr1.1102933 	chr1 	1102933 	R 	48 	91.67 	8.33
chr1.1102794 	chr1 	1102794 	F 	31 	93.55 	6.45
chr1.1102469 	chr1 	1102469 	R 	37 	97.3 	2.7
chr1.1102932 	chr1 	1102932 	F 	14 	92.86 	7.14
chr1.1102673 	chr1 	1102673 	F 	40 	97.5 	2.5
chr1.1102834 	chr1 	1102834 	R 	32 	96.88 	3.12
chr1.1102833 	chr1 	1102833 	F 	33 	93.94 	6.06
chr1.1102760 	chr1 	1102760 	F 	30 	96.67 	3.33
chr1.1102479 	chr1 	1102479 	F 	49 	100 	0
chr1.1102587 	chr1 	1102587 	R 	40 	92.5 	7.5
chr1.1102822 	chr1 	1102822 	R 	31 	70.97 	29.03
chr1.1102891 	chr1 	1102891 	R 	48 	56.25 	43.75
chr1.1102418 	chr1 	1102418 	R 	32 	87.5 	12.5
chr1.1102602 	chr1 	1102602 	R 	32 	78.12 	21.88
chr1.1103150 	chr1 	1103150 	R 	21 	47.62 	52.38
chr1.1103405 	chr1 	1103405 	F 	45 	97.78 	2.22
chr1.1102960 	chr1 	1102960 	F 	14 	92.86 	7.14
chr1.1102886 	chr1 	1102886 	R 	48 	89.58 	10.42
chr1.1103137 	chr1 	1103137 	R 	20 	100 	0
chr1.1102941 	chr1 	1102941 	F 	14 	50 	50
chr1.1102563 	chr1 	1102563 	R 	40 	97.5 	2.5
chr1.1102417 	chr1 	1102417 	F 	24 	100 	0
chr1.1103401 	chr1 	1103401 	F 	45 	82.22 	17.78
chr1.1102849 	chr1 	1102849 	F 	34 	91.18 	8.82
chr1.1102566 	chr1 	1102566 	R 	40 	100 	0
chr1.1103000 	chr1 	1103000 	R 	10 	100 	0
chr1.1102857 	chr1 	1102857 	F 	34 	97.06 	2.94
chr1.1102718 	chr1 	1102718 	R 	33 	84.85 	15.15
chr1.1102761 	chr1 	1102761 	R 	33 	93.94 	6.06
chr1.1103049 	chr1 	1103049 	F 	32 	90.62 	9.38
chr1.1103363 	chr1 	1103363 	F 	45 	97.78 	2.22
chr1.1103266 	chr1 	1103266 	F 	24 	95.83 	4.17
chr1.1102795 	chr1 	1102795 	R 	32 	84.38 	15.62
chr1.1103312 	chr1 	1103312 	F 	24 	95.83 	4.17
chr1.1102734 	chr1 	1102734 	R 	32 	3.12 	96.88
chr1.1102700 	chr1 	1102700 	F 	40 	90 	10
chr1.1103393 	chr1 	1103393 	F 	45 	97.78 	2.22
chr1.1102578 	chr1 	1102578 	R 	40 	97.5 	2.5
chr1.1102583 	chr1 	1102583 	R 	40 	97.5 	2.5
chr1.1102490 	chr1 	1102490 	F 	49 	93.88 	6.12
chr1.1102591 	chr1 	1102591 	R 	33 	96.97 	3.03
chr1.1102717 	chr1 	1102717 	F 	40 	90 	10
chr1.1102708 	chr1 	1102708 	F 	40 	15 	85
chr1.1102498 	chr1 	1102498 	F 	49 	89.8 	10.2
chr1.1102597 	chr1 	1102597 	R 	33 	87.88 	12.12
chr1.1102386 	chr1 	1102386 	F 	24 	100 	0
chr1.1103564 	chr1 	1103564 	R 	11 	81.82 	18.18
chr1.1103585 	chr1 	1103585 	F 	37 	100 	0
chr1.1103538 	chr1 	1103538 	R 	11 	63.64 	36.36
chr1.1103597 	chr1 	1103597 	F 	37 	43.24 	56.76
chr1.1103807 	chr1 	1103807 	R 	28 	85.71 	14.29
chr1.1103675 	chr1 	1103675 	F 	17 	100 	0
chr1.1103681 	chr1 	1103681 	F 	17 	100 	0
chr1.1103800 	chr1 	1103800 	R 	28 	67.86 	32.14
chr1.1103676 	chr1 	1103676 	R 	60 	93.33 	6.67
chr1.1103574 	chr1 	1103574 	R 	11 	90.91 	9.09
chr1.1104189 	chr1 	1104189 	R 	59 	55.93 	44.07
chr1.1104625 	chr1 	1104625 	R 	15 	60 	40
chr1.1104323 	chr1 	1104323 	R 	20 	100 	0
chr1.1104675 	chr1 	1104675 	F 	14 	92.86 	7.14
chr1.1104074 	chr1 	1104074 	F 	40 	65 	35
chr1.1104385 	chr1 	1104385 	F 	16 	100 	0
chr1.1104523 	chr1 	1104523 	R 	34 	35.29 	64.71
chr1.1104951 	chr1 	1104951 	F 	12 	0 	100
chr1.1105134 	chr1 	1105134 	R 	31 	29.03 	70.97
chr1.1104892 	chr1 	1104892 	R 	41 	95.12 	4.88
chr1.1104399 	chr1 	1104399 	F 	54 	0 	100
chr1.1104914 	chr1 	1104914 	F 	12 	33.33 	66.67
chr1.1105003 	chr1 	1105003 	R 	55 	49.09 	50.91
chr1.1104695 	chr1 	1104695 	F 	14 	0 	100
chr1.1104110 	chr1 	1104110 	F 	40 	45 	55
chr1.1105013 	chr1 	1105013 	R 	55 	81.82 	18.18
chr1.1104527 	chr1 	1104527 	R 	34 	61.76 	38.24
chr1.1104737 	chr1 	1104737 	F 	19 	89.47 	10.53
chr1.1104392 	chr1 	1104392 	F 	54 	33.33 	66.67
chr1.1104317 	chr1 	1104317 	R 	20 	60 	40
chr1.1104477 	chr1 	1104477 	R 	34 	23.53 	76.47
chr1.1105063 	chr1 	1105063 	F 	52 	3.85 	96.15
chr1.1104188 	chr1 	1104188 	F 	71 	50.7 	49.3
chr1.1104915 	chr1 	1104915 	R 	41 	56.1 	43.9
chr1.1105098 	chr1 	1105098 	R 	33 	0 	100
chr1.1104868 	chr1 	1104868 	R 	41 	95.12 	4.88
chr1.1104767 	chr1 	1104767 	F 	20 	5 	95
chr1.1105012 	chr1 	1105012 	F 	52 	86.54 	13.46
chr1.1104366 	chr1 	1104366 	F 	16 	93.75 	6.25
chr1.1104645 	chr1 	1104645 	R 	15 	60 	40
chr1.1104876 	chr1 	1104876 	R 	41 	92.68 	7.32
chr1.1104388 	chr1 	1104388 	F 	53 	58.49 	41.51
chr1.1105105 	chr1 	1105105 	R 	33 	0 	100
chr1.1104114 	chr1 	1104114 	F 	40 	65 	35
chr1.1105007 	chr1 	1105007 	R 	55 	1.82 	98.18
chr1.1104596 	chr1 	1104596 	R 	23 	100 	0
chr1.1105630 	chr1 	1105630 	R 	46 	13.04 	86.96
chr1.1105665 	chr1 	1105665 	R 	46 	73.91 	26.09
chr1.1106360 	chr1 	1106360 	R 	47 	80.85 	19.15
chr1.1106175 	chr1 	1106175 	F 	12 	66.67 	33.33
chr1.1106362 	chr1 	1106362 	R 	45 	88.89 	11.11
chr1.1106176 	chr1 	1106176 	R 	66 	81.82 	18.18
chr1.1106120 	chr1 	1106120 	F 	39 	94.87 	5.13
chr1.1106152 	chr1 	1106152 	F 	12 	100 	0
chr1.1106367 	chr1 	1106367 	R 	46 	47.83 	52.17
chr1.1106215 	chr1 	1106215 	F 	26 	65.38 	34.62
chr1.1106080 	chr1 	1106080 	F 	39 	35.9 	64.1
chr1.1106143 	chr1 	1106143 	F 	12 	91.67 	8.33
chr1.1106216 	chr1 	1106216 	R 	66 	78.79 	21.21
chr1.1106130 	chr1 	1106130 	F 	51 	98.04 	1.96
chr1.1106721 	chr1 	1106721 	F 	18 	50 	50
chr1.1106699 	chr1 	1106699 	F 	18 	77.78 	22.22
chr1.1106900 	chr1 	1106900 	R 	37 	91.89 	8.11
chr1.1106722 	chr1 	1106722 	R 	24 	33.33 	66.67
chr1.1106802 	chr1 	1106802 	F 	23 	91.3 	8.7
chr1.1106772 	chr1 	1106772 	F 	23 	56.52 	43.48
chr1.1106704 	chr1 	1106704 	F 	18 	72.22 	27.78
chr1.1106773 	chr1 	1106773 	R 	22 	68.18 	31.82
chr1.1106906 	chr1 	1106906 	R 	37 	94.59 	5.41
chr1.1106871 	chr1 	1106871 	R 	37 	37.84 	62.16
chr1.1107331 	chr1 	1107331 	R 	19 	0 	100
chr1.1107336 	chr1 	1107336 	R 	19 	26.32 	73.68
chr1.1107312 	chr1 	1107312 	R 	19 	5.26 	94.74
chr1.1109782 	chr1 	1109782 	R 	12 	58.33 	41.67
chr1.1109153 	chr1 	1109153 	F 	10 	50 	50
chr1.1109316 	chr1 	1109316 	R 	23 	4.35 	95.65
chr1.1109580 	chr1 	1109580 	F 	16 	31.25 	68.75
chr1.1109437 	chr1 	1109437 	R 	14 	21.43 	78.57
chr1.1109146 	chr1 	1109146 	R 	66 	39.39 	60.61
chr1.1110030 	chr1 	1110030 	F 	20 	95 	5
chr1.1109321 	chr1 	1109321 	F 	73 	43.84 	56.16
chr1.1110121 	chr1 	1110121 	R 	32 	100 	0
chr1.1109725 	chr1 	1109725 	F 	18 	88.89 	11.11
chr1.1108969 	chr1 	1108969 	R 	34 	61.76 	38.24
chr1.1109953 	chr1 	1109953 	R 	22 	77.27 	22.73
chr1.1109673 	chr1 	1109673 	R 	15 	100 	0
chr1.1109573 	chr1 	1109573 	F 	16 	37.5 	62.5
chr1.1109974 	chr1 	1109974 	R 	22 	95.45 	4.55
chr1.1109318 	chr1 	1109318 	F 	73 	35.62 	64.38
chr1.1108925 	chr1 	1108925 	R 	34 	64.71 	35.29
chr1.1109012 	chr1 	1109012 	F 	17 	0 	100
chr1.1109319 	chr1 	1109319 	R 	23 	34.78 	65.22
chr1.1109677 	chr1 	1109677 	R 	10 	30 	70
chr1.1110108 	chr1 	1110108 	R 	33 	90.91 	9.09
chr1.1109694 	chr1 	1109694 	F 	20 	90 	10
chr1.1109833 	chr1 	1109833 	R 	12 	100 	0
chr1.1110015 	chr1 	1110015 	F 	20 	70 	30
chr1.1109348 	chr1 	1109348 	F 	73 	9.59 	90.41
chr1.1109946 	chr1 	1109946 	R 	22 	54.55 	45.45
chr1.1108860 	chr1 	1108860 	F 	19 	100 	0
chr1.1109666 	chr1 	1109666 	R 	15 	100 	0
chr1.1108856 	chr1 	1108856 	F 	19 	63.16 	36.84
chr1.1109219 	chr1 	1109219 	F 	33 	42.42 	57.58
chr1.1108955 	chr1 	1108955 	R 	34 	44.12 	55.88
chr1.1109676 	chr1 	1109676 	F 	20 	35 	65
chr1.1108968 	chr1 	1108968 	F 	17 	82.35 	17.65
chr1.1109649 	chr1 	1109649 	R 	15 	80 	20
chr1.1109653 	chr1 	1109653 	R 	15 	93.33 	6.67
chr1.1109924 	chr1 	1109924 	R 	22 	100 	0
chr1.1109244 	chr1 	1109244 	F 	33 	3.03 	96.97
chr1.1109192 	chr1 	1109192 	F 	10 	90 	10
chr1.1109164 	chr1 	1109164 	F 	10 	70 	30
chr1.1109364 	chr1 	1109364 	F 	69 	46.38 	53.62
chr1.1108820 	chr1 	1108820 	F 	19 	94.74 	5.26
chr1.1109541 	chr1 	1109541 	F 	16 	37.5 	62.5
chr1.1110101 	chr1 	1110101 	R 	33 	100 	0
chr1.1109220 	chr1 	1109220 	R 	12 	66.67 	33.33
chr1.1109628 	chr1 	1109628 	R 	15 	86.67 	13.33
chr1.1109013 	chr1 	1109013 	R 	12 	8.33 	91.67
chr1.1109042 	chr1 	1109042 	F 	27 	25.93 	74.07
chr1.1110001 	chr1 	1110001 	F 	20 	95 	5
chr1.1110128 	chr1 	1110128 	R 	33 	100 	0
chr1.1108918 	chr1 	1108918 	R 	34 	55.88 	44.12
chr1.1109039 	chr1 	1109039 	R 	12 	16.67 	83.33
chr1.1109935 	chr1 	1109935 	R 	22 	90.91 	9.09
chr1.1109962 	chr1 	1109962 	R 	22 	77.27 	22.73
chr1.1109983 	chr1 	1109983 	F 	20 	95 	5
chr1.1109354 	chr1 	1109354 	F 	73 	43.84 	56.16
chr1.1109470 	chr1 	1109470 	R 	14 	35.71 	64.29
chr1.1109477 	chr1 	1109477 	R 	15 	66.67 	33.33
chr1.1109038 	chr1 	1109038 	F 	27 	51.85 	48.15
chr1.1112075 	chr1 	1112075 	R 	64 	70.31 	29.69
chr1.1112033 	chr1 	1112033 	R 	63 	7.94 	92.06
chr1.1112032 	chr1 	1112032 	F 	28 	3.57 	96.43
