chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1094033 	chr1 	1094033 	F 	26 	53.85 	46.15
chr1.1093671 	chr1 	1093671 	R 	25 	4 	96
chr1.1093468 	chr1 	1093468 	F 	15 	60 	40
chr1.1093563 	chr1 	1093563 	R 	34 	0 	100
chr1.1093715 	chr1 	1093715 	R 	26 	3.85 	96.15
chr1.1095956 	chr1 	1095956 	F 	10 	100 	0
chr1.1096648 	chr1 	1096648 	R 	46 	93.48 	6.52
chr1.1096638 	chr1 	1096638 	R 	46 	91.3 	8.7
chr1.1096295 	chr1 	1096295 	R 	11 	90.91 	9.09
chr1.1096179 	chr1 	1096179 	F 	10 	100 	0
chr1.1096558 	chr1 	1096558 	R 	36 	94.44 	5.56
chr1.1095932 	chr1 	1095932 	F 	10 	100 	0
chr1.1095997 	chr1 	1095997 	F 	10 	70 	30
chr1.1095941 	chr1 	1095941 	F 	10 	100 	0
chr1.1096550 	chr1 	1096550 	R 	41 	100 	0
chr1.1096001 	chr1 	1096001 	F 	10 	100 	0
chr1.1095981 	chr1 	1095981 	F 	10 	90 	10
chr1.1095948 	chr1 	1095948 	F 	10 	100 	0
chr1.1095963 	chr1 	1095963 	F 	10 	100 	0
chr1.1096198 	chr1 	1096198 	F 	10 	40 	60
chr1.1096633 	chr1 	1096633 	R 	46 	80.43 	19.57
chr1.1096367 	chr1 	1096367 	R 	12 	91.67 	8.33
chr1.1097517 	chr1 	1097517 	R 	27 	100 	0
chr1.1097392 	chr1 	1097392 	F 	10 	80 	20
chr1.1097388 	chr1 	1097388 	F 	10 	100 	0
chr1.1098430 	chr1 	1098430 	R 	14 	85.71 	14.29
chr1.1098197 	chr1 	1098197 	F 	22 	63.64 	36.36
chr1.1098424 	chr1 	1098424 	R 	13 	84.62 	15.38
chr1.1098131 	chr1 	1098131 	F 	26 	88.46 	11.54
chr1.1098434 	chr1 	1098434 	R 	13 	69.23 	30.77
chr1.1098389 	chr1 	1098389 	R 	11 	45.45 	54.55
chr1.1098175 	chr1 	1098175 	F 	26 	84.62 	15.38
chr1.1098483 	chr1 	1098483 	R 	14 	85.71 	14.29
chr1.1098237 	chr1 	1098237 	R 	14 	92.86 	7.14
chr1.1098190 	chr1 	1098190 	R 	13 	61.54 	38.46
chr1.1098176 	chr1 	1098176 	R 	13 	61.54 	38.46
chr1.1098163 	chr1 	1098163 	R 	13 	76.92 	23.08
chr1.1098212 	chr1 	1098212 	F 	20 	100 	0
chr1.1098248 	chr1 	1098248 	R 	14 	28.57 	71.43
chr1.1098162 	chr1 	1098162 	F 	26 	88.46 	11.54
chr1.1098189 	chr1 	1098189 	F 	25 	84 	16
chr1.1098213 	chr1 	1098213 	R 	13 	100 	0
chr1.1098245 	chr1 	1098245 	R 	14 	64.29 	35.71
chr1.1098422 	chr1 	1098422 	R 	14 	42.86 	57.14
chr1.1098476 	chr1 	1098476 	R 	14 	78.57 	21.43
chr1.1098198 	chr1 	1098198 	R 	13 	61.54 	38.46
chr1.1098253 	chr1 	1098253 	R 	14 	92.86 	7.14
chr1.1098788 	chr1 	1098788 	R 	32 	100 	0
chr1.1099224 	chr1 	1099224 	R 	13 	100 	0
chr1.1098850 	chr1 	1098850 	R 	22 	95.45 	4.55
chr1.1098858 	chr1 	1098858 	R 	22 	100 	0
chr1.1098812 	chr1 	1098812 	F 	18 	100 	0
chr1.1099129 	chr1 	1099129 	F 	29 	89.66 	10.34
chr1.1098758 	chr1 	1098758 	R 	31 	100 	0
chr1.1098869 	chr1 	1098869 	R 	23 	91.3 	8.7
chr1.1099123 	chr1 	1099123 	F 	29 	100 	0
chr1.1098913 	chr1 	1098913 	F 	16 	100 	0
chr1.1098813 	chr1 	1098813 	R 	15 	100 	0
chr1.1099207 	chr1 	1099207 	F 	26 	92.31 	7.69
chr1.1099278 	chr1 	1099278 	R 	13 	100 	0
chr1.1098679 	chr1 	1098679 	F 	25 	100 	0
chr1.1098646 	chr1 	1098646 	F 	27 	92.59 	7.41
chr1.1099509 	chr1 	1099509 	F 	17 	82.35 	17.65
chr1.1098907 	chr1 	1098907 	F 	17 	100 	0
chr1.1099462 	chr1 	1099462 	F 	17 	100 	0
chr1.1098773 	chr1 	1098773 	R 	32 	90.62 	9.38
chr1.1098607 	chr1 	1098607 	F 	31 	77.42 	22.58
chr1.1099212 	chr1 	1099212 	R 	13 	100 	0
chr1.1098980 	chr1 	1098980 	F 	16 	100 	0
chr1.1098787 	chr1 	1098787 	F 	18 	100 	0
chr1.1098908 	chr1 	1098908 	R 	23 	100 	0
chr1.1098613 	chr1 	1098613 	F 	30 	96.67 	3.33
chr1.1098609 	chr1 	1098609 	F 	31 	93.55 	6.45
chr1.1098715 	chr1 	1098715 	R 	30 	40 	60
chr1.1099553 	chr1 	1099553 	F 	15 	86.67 	13.33
chr1.1099139 	chr1 	1099139 	F 	29 	93.1 	6.9
chr1.1098992 	chr1 	1098992 	F 	15 	100 	0
chr1.1099141 	chr1 	1099141 	F 	28 	100 	0
chr1.1098894 	chr1 	1098894 	R 	23 	100 	0
chr1.1098595 	chr1 	1098595 	F 	30 	86.67 	13.33
chr1.1098653 	chr1 	1098653 	F 	29 	86.21 	13.79
chr1.1098737 	chr1 	1098737 	R 	29 	100 	0
chr1.1098901 	chr1 	1098901 	R 	22 	90.91 	9.09
chr1.1099166 	chr1 	1099166 	F 	27 	100 	0
chr1.1099208 	chr1 	1099208 	R 	13 	100 	0
chr1.1098667 	chr1 	1098667 	F 	29 	100 	0
chr1.1098721 	chr1 	1098721 	R 	31 	83.87 	16.13
chr1.1098724 	chr1 	1098724 	R 	31 	96.77 	3.23
chr1.1098702 	chr1 	1098702 	R 	16 	93.75 	6.25
chr1.1098712 	chr1 	1098712 	R 	27 	92.59 	7.41
chr1.1098631 	chr1 	1098631 	F 	31 	90.32 	9.68
chr1.1099211 	chr1 	1099211 	F 	27 	88.89 	11.11
chr1.1099001 	chr1 	1099001 	F 	15 	86.67 	13.33
chr1.1099246 	chr1 	1099246 	R 	13 	92.31 	7.69
chr1.1100360 	chr1 	1100360 	F 	15 	93.33 	6.67
chr1.1100275 	chr1 	1100275 	F 	17 	94.12 	5.88
chr1.1100316 	chr1 	1100316 	F 	15 	100 	0
chr1.1100180 	chr1 	1100180 	F 	10 	80 	20
chr1.1100856 	chr1 	1100856 	F 	23 	95.65 	4.35
chr1.1099987 	chr1 	1099987 	R 	25 	96 	4
chr1.1100361 	chr1 	1100361 	R 	15 	80 	20
chr1.1100025 	chr1 	1100025 	R 	26 	92.31 	7.69
chr1.1100968 	chr1 	1100968 	R 	21 	95.24 	4.76
chr1.1100006 	chr1 	1100006 	R 	26 	88.46 	11.54
chr1.1100120 	chr1 	1100120 	F 	11 	54.55 	45.45
chr1.1100108 	chr1 	1100108 	F 	11 	81.82 	18.18
chr1.1100122 	chr1 	1100122 	F 	10 	90 	10
chr1.1100296 	chr1 	1100296 	F 	16 	100 	0
chr1.1100183 	chr1 	1100183 	F 	10 	40 	60
chr1.1100215 	chr1 	1100215 	R 	17 	88.24 	11.76
chr1.1100866 	chr1 	1100866 	F 	23 	100 	0
chr1.1100233 	chr1 	1100233 	R 	12 	100 	0
chr1.1100184 	chr1 	1100184 	R 	18 	83.33 	16.67
chr1.1100181 	chr1 	1100181 	R 	18 	77.78 	22.22
chr1.1100443 	chr1 	1100443 	R 	15 	100 	0
chr1.1100113 	chr1 	1100113 	F 	11 	90.91 	9.09
chr1.1101054 	chr1 	1101054 	F 	16 	100 	0
chr1.1101076 	chr1 	1101076 	F 	16 	87.5 	12.5
chr1.1100126 	chr1 	1100126 	F 	11 	81.82 	18.18
chr1.1100156 	chr1 	1100156 	F 	10 	70 	30
chr1.1101124 	chr1 	1101124 	F 	16 	87.5 	12.5
chr1.1100162 	chr1 	1100162 	F 	10 	100 	0
chr1.1100023 	chr1 	1100023 	R 	26 	76.92 	23.08
chr1.1100306 	chr1 	1100306 	F 	17 	100 	0
chr1.1100416 	chr1 	1100416 	R 	15 	80 	20
chr1.1100033 	chr1 	1100033 	R 	26 	80.77 	19.23
chr1.1100414 	chr1 	1100414 	R 	15 	60 	40
chr1.1100236 	chr1 	1100236 	R 	12 	100 	0
chr1.1100163 	chr1 	1100163 	R 	17 	88.24 	11.76
chr1.1100338 	chr1 	1100338 	F 	15 	93.33 	6.67
chr1.1100309 	chr1 	1100309 	F 	17 	82.35 	17.65
chr1.1100218 	chr1 	1100218 	R 	18 	33.33 	66.67
chr1.1100157 	chr1 	1100157 	R 	17 	82.35 	17.65
chr1.1100324 	chr1 	1100324 	F 	17 	70.59 	29.41
chr1.1099990 	chr1 	1099990 	R 	26 	96.15 	3.85
chr1.1100287 	chr1 	1100287 	F 	17 	94.12 	5.88
chr1.1104462 	chr1 	1104462 	F 	14 	92.86 	7.14
chr1.1104189 	chr1 	1104189 	R 	16 	68.75 	31.25
chr1.1105630 	chr1 	1105630 	R 	11 	9.09 	90.91
chr1.1105603 	chr1 	1105603 	R 	11 	9.09 	90.91
chr1.1105665 	chr1 	1105665 	R 	11 	27.27 	72.73
chr1.1104323 	chr1 	1104323 	R 	13 	100 	0
chr1.1103418 	chr1 	1103418 	F 	34 	97.06 	2.94
chr1.1102885 	chr1 	1102885 	F 	14 	85.71 	14.29
chr1.1102032 	chr1 	1102032 	F 	19 	84.21 	15.79
chr1.1102932 	chr1 	1102932 	F 	19 	94.74 	5.26
chr1.1105753 	chr1 	1105753 	F 	11 	27.27 	72.73
chr1.1102834 	chr1 	1102834 	R 	10 	100 	0
chr1.1104258 	chr1 	1104258 	R 	13 	69.23 	30.77
chr1.1103564 	chr1 	1103564 	R 	19 	94.74 	5.26
chr1.1102833 	chr1 	1102833 	F 	18 	94.44 	5.56
chr1.1102562 	chr1 	1102562 	F 	23 	82.61 	17.39
chr1.1103511 	chr1 	1103511 	R 	15 	100 	0
chr1.1102479 	chr1 	1102479 	F 	24 	100 	0
chr1.1102587 	chr1 	1102587 	R 	17 	100 	0
chr1.1104074 	chr1 	1104074 	F 	19 	94.74 	5.26
chr1.1103538 	chr1 	1103538 	R 	16 	100 	0
chr1.1104454 	chr1 	1104454 	F 	15 	93.33 	6.67
chr1.1104257 	chr1 	1104257 	F 	18 	66.67 	33.33
chr1.1103807 	chr1 	1103807 	R 	24 	95.83 	4.17
chr1.1104385 	chr1 	1104385 	F 	12 	100 	0
chr1.1102890 	chr1 	1102890 	F 	15 	86.67 	13.33
chr1.1104951 	chr1 	1104951 	F 	10 	70 	30
chr1.1105134 	chr1 	1105134 	R 	26 	50 	50
chr1.1103675 	chr1 	1103675 	F 	14 	100 	0
chr1.1102602 	chr1 	1102602 	R 	16 	100 	0
chr1.1103499 	chr1 	1103499 	R 	15 	100 	0
chr1.1103681 	chr1 	1103681 	F 	14 	100 	0
chr1.1103150 	chr1 	1103150 	R 	10 	100 	0
chr1.1104892 	chr1 	1104892 	R 	15 	93.33 	6.67
chr1.1103405 	chr1 	1103405 	F 	35 	100 	0
chr1.1104399 	chr1 	1104399 	F 	15 	100 	0
chr1.1104914 	chr1 	1104914 	F 	11 	63.64 	36.36
chr1.1105003 	chr1 	1105003 	R 	14 	78.57 	21.43
chr1.1103515 	chr1 	1103515 	R 	13 	100 	0
chr1.1103800 	chr1 	1103800 	R 	24 	95.83 	4.17
chr1.1102563 	chr1 	1102563 	R 	18 	72.22 	27.78
chr1.1102372 	chr1 	1102372 	R 	12 	91.67 	8.33
chr1.1105715 	chr1 	1105715 	F 	11 	27.27 	72.73
chr1.1104266 	chr1 	1104266 	R 	13 	69.23 	30.77
chr1.1103453 	chr1 	1103453 	F 	27 	100 	0
chr1.1105104 	chr1 	1105104 	F 	19 	36.84 	63.16
chr1.1104110 	chr1 	1104110 	F 	19 	52.63 	47.37
chr1.1103401 	chr1 	1103401 	F 	35 	97.14 	2.86
chr1.1102849 	chr1 	1102849 	F 	18 	88.89 	11.11
chr1.1105013 	chr1 	1105013 	R 	15 	86.67 	13.33
chr1.1104527 	chr1 	1104527 	R 	11 	100 	0
chr1.1104737 	chr1 	1104737 	F 	35 	80 	20
chr1.1103436 	chr1 	1103436 	F 	30 	100 	0
chr1.1102566 	chr1 	1102566 	R 	18 	100 	0
chr1.1104392 	chr1 	1104392 	F 	14 	100 	0
chr1.1102857 	chr1 	1102857 	F 	17 	94.12 	5.88
chr1.1103428 	chr1 	1103428 	F 	32 	100 	0
chr1.1105609 	chr1 	1105609 	R 	11 	9.09 	90.91
chr1.1104317 	chr1 	1104317 	R 	12 	91.67 	8.33
chr1.1105063 	chr1 	1105063 	F 	21 	66.67 	33.33
chr1.1103049 	chr1 	1103049 	F 	17 	94.12 	5.88
chr1.1104952 	chr1 	1104952 	R 	13 	69.23 	30.77
chr1.1103363 	chr1 	1103363 	F 	40 	100 	0
chr1.1104265 	chr1 	1104265 	F 	17 	52.94 	47.06
chr1.1106215 	chr1 	1106215 	F 	12 	91.67 	8.33
chr1.1104188 	chr1 	1104188 	F 	18 	88.89 	11.11
chr1.1104915 	chr1 	1104915 	R 	25 	92 	8
chr1.1105098 	chr1 	1105098 	R 	26 	57.69 	42.31
chr1.1104133 	chr1 	1104133 	R 	15 	66.67 	33.33
chr1.1104132 	chr1 	1104132 	F 	19 	89.47 	10.53
chr1.1105097 	chr1 	1105097 	F 	20 	55 	45
chr1.1103393 	chr1 	1103393 	F 	34 	97.06 	2.94
chr1.1103489 	chr1 	1103489 	R 	13 	100 	0
chr1.1105664 	chr1 	1105664 	F 	11 	63.64 	36.36
chr1.1102578 	chr1 	1102578 	R 	18 	94.44 	5.56
chr1.1104868 	chr1 	1104868 	R 	15 	93.33 	6.67
chr1.1103476 	chr1 	1103476 	R 	12 	100 	0
chr1.1104767 	chr1 	1104767 	F 	35 	74.29 	25.71
chr1.1103136 	chr1 	1103136 	F 	16 	100 	0
chr1.1103574 	chr1 	1103574 	R 	17 	88.24 	11.76
chr1.1104111 	chr1 	1104111 	R 	13 	61.54 	38.46
chr1.1105012 	chr1 	1105012 	F 	21 	90.48 	9.52
chr1.1102577 	chr1 	1102577 	F 	21 	95.24 	4.76
chr1.1102583 	chr1 	1102583 	R 	17 	100 	0
chr1.1104366 	chr1 	1104366 	F 	12 	100 	0
chr1.1102490 	chr1 	1102490 	F 	25 	100 	0
chr1.1105064 	chr1 	1105064 	R 	26 	61.54 	38.46
chr1.1102130 	chr1 	1102130 	F 	19 	84.21 	15.79
chr1.1102591 	chr1 	1102591 	R 	13 	100 	0
chr1.1106300 	chr1 	1106300 	F 	11 	100 	0
chr1.1103156 	chr1 	1103156 	R 	10 	100 	0
chr1.1104876 	chr1 	1104876 	R 	15 	100 	0
chr1.1104115 	chr1 	1104115 	R 	13 	46.15 	53.85
chr1.1104388 	chr1 	1104388 	F 	15 	93.33 	6.67
chr1.1103440 	chr1 	1103440 	F 	31 	100 	0
chr1.1105105 	chr1 	1105105 	R 	26 	26.92 	73.08
chr1.1104830 	chr1 	1104830 	R 	15 	53.33 	46.67
chr1.1104829 	chr1 	1104829 	F 	34 	55.88 	44.12
chr1.1104114 	chr1 	1104114 	F 	19 	42.11 	57.89
chr1.1102498 	chr1 	1102498 	F 	25 	96 	4
chr1.1105007 	chr1 	1105007 	R 	14 	78.57 	21.43
chr1.1102597 	chr1 	1102597 	R 	16 	100 	0
chr1.1102565 	chr1 	1102565 	F 	23 	100 	0
chr1.1106900 	chr1 	1106900 	R 	18 	83.33 	16.67
chr1.1106802 	chr1 	1106802 	F 	14 	78.57 	21.43
chr1.1106772 	chr1 	1106772 	F 	16 	68.75 	31.25
chr1.1106870 	chr1 	1106870 	F 	14 	50 	50
chr1.1106906 	chr1 	1106906 	R 	18 	77.78 	22.22
chr1.1106871 	chr1 	1106871 	R 	18 	61.11 	38.89
chr1.1109782 	chr1 	1109782 	R 	17 	58.82 	41.18
chr1.1109877 	chr1 	1109877 	R 	18 	94.44 	5.56
chr1.1110353 	chr1 	1110353 	R 	22 	86.36 	13.64
chr1.1110235 	chr1 	1110235 	F 	20 	85 	15
chr1.1109921 	chr1 	1109921 	R 	18 	88.89 	11.11
chr1.1109316 	chr1 	1109316 	R 	18 	22.22 	77.78
chr1.1109375 	chr1 	1109375 	F 	32 	3.12 	96.88
chr1.1109437 	chr1 	1109437 	R 	24 	4.17 	95.83
chr1.1109146 	chr1 	1109146 	R 	23 	52.17 	47.83
chr1.1110030 	chr1 	1110030 	F 	16 	93.75 	6.25
chr1.1109321 	chr1 	1109321 	F 	34 	2.94 	97.06
chr1.1110121 	chr1 	1110121 	R 	25 	96 	4
chr1.1109725 	chr1 	1109725 	F 	15 	6.67 	93.33
chr1.1108969 	chr1 	1108969 	R 	23 	30.43 	69.57
chr1.1109953 	chr1 	1109953 	R 	20 	45 	55
chr1.1110225 	chr1 	1110225 	F 	19 	100 	0
chr1.1108891 	chr1 	1108891 	R 	23 	17.39 	82.61
chr1.1110279 	chr1 	1110279 	F 	21 	80.95 	19.05
chr1.1110280 	chr1 	1110280 	R 	21 	80.95 	19.05
chr1.1110063 	chr1 	1110063 	F 	12 	83.33 	16.67
chr1.1109673 	chr1 	1109673 	R 	10 	80 	20
chr1.1109974 	chr1 	1109974 	R 	19 	68.42 	31.58
chr1.1109318 	chr1 	1109318 	F 	63 	61.9 	38.1
chr1.1110031 	chr1 	1110031 	R 	24 	87.5 	12.5
chr1.1108925 	chr1 	1108925 	R 	23 	13.04 	86.96
chr1.1109319 	chr1 	1109319 	R 	18 	61.11 	38.89
chr1.1110108 	chr1 	1110108 	R 	27 	100 	0
chr1.1109694 	chr1 	1109694 	F 	15 	13.33 	86.67
chr1.1109833 	chr1 	1109833 	R 	17 	88.24 	11.76
chr1.1110041 	chr1 	1110041 	R 	26 	96.15 	3.85
chr1.1110070 	chr1 	1110070 	R 	27 	96.3 	3.7
chr1.1110015 	chr1 	1110015 	F 	16 	75 	25
chr1.1110065 	chr1 	1110065 	F 	11 	72.73 	27.27
chr1.1109348 	chr1 	1109348 	F 	34 	2.94 	97.06
chr1.1109946 	chr1 	1109946 	R 	20 	55 	45
chr1.1108860 	chr1 	1108860 	F 	29 	86.21 	13.79
chr1.1109606 	chr1 	1109606 	R 	10 	0 	100
chr1.1109666 	chr1 	1109666 	R 	10 	40 	60
chr1.1110273 	chr1 	1110273 	R 	21 	100 	0
chr1.1108856 	chr1 	1108856 	F 	29 	31.03 	68.97
chr1.1109219 	chr1 	1109219 	F 	36 	50 	50
chr1.1110220 	chr1 	1110220 	F 	21 	95.24 	4.76
chr1.1110064 	chr1 	1110064 	R 	24 	91.67 	8.33
chr1.1109904 	chr1 	1109904 	R 	20 	90 	10
chr1.1108955 	chr1 	1108955 	R 	22 	50 	50
chr1.1110272 	chr1 	1110272 	F 	20 	95 	5
chr1.1110066 	chr1 	1110066 	R 	23 	95.65 	4.35
chr1.1109676 	chr1 	1109676 	F 	15 	40 	60
chr1.1108884 	chr1 	1108884 	F 	29 	27.59 	72.41
chr1.1109649 	chr1 	1109649 	R 	10 	0 	100
chr1.1109653 	chr1 	1109653 	R 	11 	18.18 	81.82
chr1.1109924 	chr1 	1109924 	R 	19 	84.21 	15.79
chr1.1109244 	chr1 	1109244 	F 	35 	2.86 	97.14
chr1.1109757 	chr1 	1109757 	F 	15 	6.67 	93.33
chr1.1109624 	chr1 	1109624 	R 	11 	54.55 	45.45
chr1.1109364 	chr1 	1109364 	F 	33 	6.06 	93.94
chr1.1108820 	chr1 	1108820 	F 	29 	82.76 	17.24
chr1.1109315 	chr1 	1109315 	F 	31 	3.23 	96.77
chr1.1108890 	chr1 	1108890 	F 	29 	31.03 	68.97
chr1.1110101 	chr1 	1110101 	R 	26 	92.31 	7.69
chr1.1109220 	chr1 	1109220 	R 	18 	100 	0
chr1.1109628 	chr1 	1109628 	R 	10 	0 	100
chr1.1109758 	chr1 	1109758 	R 	17 	17.65 	82.35
chr1.1109042 	chr1 	1109042 	F 	11 	45.45 	54.55
chr1.1110001 	chr1 	1110001 	F 	16 	93.75 	6.25
chr1.1109245 	chr1 	1109245 	R 	18 	5.56 	94.44
chr1.1108885 	chr1 	1108885 	R 	22 	27.27 	72.73
chr1.1110128 	chr1 	1110128 	R 	26 	96.15 	3.85
chr1.1108918 	chr1 	1108918 	R 	22 	22.73 	77.27
chr1.1110264 	chr1 	1110264 	R 	21 	95.24 	4.76
chr1.1109935 	chr1 	1109935 	R 	20 	65 	35
chr1.1110069 	chr1 	1110069 	F 	11 	81.82 	18.18
chr1.1109962 	chr1 	1109962 	R 	20 	50 	50
chr1.1109386 	chr1 	1109386 	R 	11 	0 	100
chr1.1109385 	chr1 	1109385 	F 	33 	3.03 	96.97
chr1.1109983 	chr1 	1109983 	F 	16 	100 	0
chr1.1110263 	chr1 	1110263 	F 	21 	90.48 	9.52
chr1.1108917 	chr1 	1108917 	F 	27 	22.22 	77.78
chr1.1109354 	chr1 	1109354 	F 	34 	2.94 	97.06
chr1.1109470 	chr1 	1109470 	R 	24 	0 	100
chr1.1110040 	chr1 	1110040 	F 	16 	100 	0
chr1.1109477 	chr1 	1109477 	R 	24 	54.17 	45.83
chr1.1109038 	chr1 	1109038 	F 	12 	75 	25
chr1.1112125 	chr1 	1112125 	R 	33 	63.64 	36.36
chr1.1112141 	chr1 	1112141 	R 	37 	78.38 	21.62
chr1.1112219 	chr1 	1112219 	R 	38 	81.58 	18.42
chr1.1112149 	chr1 	1112149 	R 	37 	35.14 	64.86
chr1.1112981 	chr1 	1112981 	R 	25 	100 	0
chr1.1112987 	chr1 	1112987 	R 	25 	100 	0
chr1.1112971 	chr1 	1112971 	R 	25 	96 	4
chr1.1112937 	chr1 	1112937 	F 	16 	93.75 	6.25
chr1.1112852 	chr1 	1112852 	F 	17 	94.12 	5.88
chr1.1112983 	chr1 	1112983 	R 	25 	88 	12
chr1.1112938 	chr1 	1112938 	R 	23 	100 	0
chr1.1116087 	chr1 	1116087 	F 	16 	93.75 	6.25
chr1.1114247 	chr1 	1114247 	F 	10 	100 	0
chr1.1115801 	chr1 	1115801 	F 	31 	87.1 	12.9
chr1.1114288 	chr1 	1114288 	R 	17 	100 	0
chr1.1115898 	chr1 	1115898 	R 	27 	100 	0
chr1.1114576 	chr1 	1114576 	R 	13 	100 	0
chr1.1115787 	chr1 	1115787 	F 	31 	96.77 	3.23
chr1.1115218 	chr1 	1115218 	F 	28 	64.29 	35.71
chr1.1115359 	chr1 	1115359 	R 	11 	100 	0
chr1.1115050 	chr1 	1115050 	R 	18 	55.56 	44.44
chr1.1115845 	chr1 	1115845 	F 	31 	83.87 	16.13
chr1.1114248 	chr1 	1114248 	R 	16 	100 	0
chr1.1115187 	chr1 	1115187 	F 	30 	73.33 	26.67
chr1.1114172 	chr1 	1114172 	F 	13 	100 	0
chr1.1116223 	chr1 	1116223 	R 	15 	80 	20
chr1.1114874 	chr1 	1114874 	R 	13 	76.92 	23.08
chr1.1115794 	chr1 	1115794 	F 	31 	100 	0
chr1.1115916 	chr1 	1115916 	R 	29 	100 	0
chr1.1115251 	chr1 	1115251 	F 	28 	75 	25
chr1.1114852 	chr1 	1114852 	R 	14 	14.29 	85.71
chr1.1114655 	chr1 	1114655 	F 	15 	100 	0
chr1.1115294 	chr1 	1115294 	R 	10 	80 	20
chr1.1116032 	chr1 	1116032 	F 	17 	94.12 	5.88
chr1.1115138 	chr1 	1115138 	R 	15 	80 	20
chr1.1114528 	chr1 	1114528 	R 	12 	100 	0
chr1.1114269 	chr1 	1114269 	R 	17 	100 	0
chr1.1116164 	chr1 	1116164 	R 	14 	92.86 	7.14
chr1.1115188 	chr1 	1115188 	R 	16 	62.5 	37.5
chr1.1114704 	chr1 	1114704 	F 	15 	33.33 	66.67
chr1.1115913 	chr1 	1115913 	R 	29 	100 	0
chr1.1114580 	chr1 	1114580 	R 	13 	92.31 	7.69
chr1.1115858 	chr1 	1115858 	F 	30 	96.67 	3.33
chr1.1115272 	chr1 	1115272 	R 	11 	72.73 	27.27
chr1.1114698 	chr1 	1114698 	F 	15 	33.33 	66.67
chr1.1114524 	chr1 	1114524 	R 	12 	100 	0
chr1.1116189 	chr1 	1116189 	R 	15 	100 	0
chr1.1116195 	chr1 	1116195 	R 	15 	86.67 	13.33
chr1.1114970 	chr1 	1114970 	F 	11 	45.45 	54.55
chr1.1114801 	chr1 	1114801 	R 	10 	10 	90
chr1.1115859 	chr1 	1115859 	R 	28 	96.43 	3.57
chr1.1115055 	chr1 	1115055 	R 	18 	11.11 	88.89
chr1.1114519 	chr1 	1114519 	R 	12 	83.33 	16.67
chr1.1115846 	chr1 	1115846 	R 	24 	100 	0
chr1.1115827 	chr1 	1115827 	F 	31 	74.19 	25.81
chr1.1116074 	chr1 	1116074 	F 	16 	93.75 	6.25
chr1.1115828 	chr1 	1115828 	R 	19 	78.95 	21.05
chr1.1114184 	chr1 	1114184 	F 	13 	100 	0
chr1.1115805 	chr1 	1115805 	F 	31 	96.77 	3.23
chr1.1116064 	chr1 	1116064 	F 	17 	88.24 	11.76
chr1.1115271 	chr1 	1115271 	F 	28 	75 	25
chr1.1114844 	chr1 	1114844 	R 	10 	10 	90
chr1.1115071 	chr1 	1115071 	R 	18 	88.89 	11.11
chr1.1114553 	chr1 	1114553 	R 	12 	58.33 	41.67
chr1.1116183 	chr1 	1116183 	R 	14 	100 	0
chr1.1114526 	chr1 	1114526 	R 	12 	100 	0
chr1.1115775 	chr1 	1115775 	F 	18 	100 	0
chr1.1114877 	chr1 	1114877 	R 	16 	93.75 	6.25
chr1.1115130 	chr1 	1115130 	R 	16 	93.75 	6.25
chr1.1114268 	chr1 	1114268 	F 	11 	100 	0
chr1.1118245 	chr1 	1118245 	R 	47 	21.28 	78.72
chr1.1118206 	chr1 	1118206 	F 	26 	46.15 	53.85
chr1.1118319 	chr1 	1118319 	R 	52 	59.62 	40.38
chr1.1118244 	chr1 	1118244 	F 	30 	16.67 	83.33
chr1.1118242 	chr1 	1118242 	F 	33 	15.15 	84.85
chr1.1118190 	chr1 	1118190 	F 	38 	5.26 	94.74
chr1.1117615 	chr1 	1117615 	F 	15 	60 	40
chr1.1117517 	chr1 	1117517 	F 	16 	62.5 	37.5
chr1.1118243 	chr1 	1118243 	R 	49 	22.45 	77.55
chr1.1118152 	chr1 	1118152 	F 	40 	60 	40
chr1.1117593 	chr1 	1117593 	F 	16 	81.25 	18.75
chr1.1117930 	chr1 	1117930 	F 	10 	100 	0
chr1.1117891 	chr1 	1117891 	F 	10 	90 	10
chr1.1118224 	chr1 	1118224 	R 	49 	32.65 	67.35
chr1.1117843 	chr1 	1117843 	F 	11 	100 	0
chr1.1117531 	chr1 	1117531 	F 	16 	68.75 	31.25
chr1.1118164 	chr1 	1118164 	F 	40 	30 	70
chr1.1117562 	chr1 	1117562 	F 	16 	18.75 	81.25
chr1.1118223 	chr1 	1118223 	F 	15 	66.67 	33.33
chr1.1118157 	chr1 	1118157 	F 	40 	27.5 	72.5
chr1.1118828 	chr1 	1118828 	R 	14 	28.57 	71.43
chr1.1118607 	chr1 	1118607 	F 	23 	73.91 	26.09
chr1.1118863 	chr1 	1118863 	R 	14 	85.71 	14.29
chr1.1118851 	chr1 	1118851 	R 	14 	78.57 	21.43
chr1.1118708 	chr1 	1118708 	R 	22 	95.45 	4.55
chr1.1118818 	chr1 	1118818 	R 	14 	21.43 	78.57
chr1.1119987 	chr1 	1119987 	F 	12 	100 	0
chr1.1120074 	chr1 	1120074 	R 	16 	81.25 	18.75
chr1.1120091 	chr1 	1120091 	R 	16 	100 	0
chr1.1120007 	chr1 	1120007 	F 	12 	100 	0
chr1.1120073 	chr1 	1120073 	F 	12 	100 	0
chr1.1120008 	chr1 	1120008 	R 	16 	93.75 	6.25
chr1.1120720 	chr1 	1120720 	F 	28 	92.86 	7.14
